Plug API,Adjusted Plug Depth,Depth of QEP Top,Formation From QEP Tops,Plug Distance from QEP Top,Deepest Top
42329401000000,10821,10597.6,CNYN,223.4,no
42329401000000,10795,10597.6,CNYN,197.4,no
42329401000000,8684,8417.52,SPRBS,266.48,no
42329401000000,10668,10597.6,CNYN,70.4,no
42329401000000,8821,8417.52,SPRBS,403.48,no
42329401000000,7974,7798.94,SPRBM,175.06,no
42329401000000,8801,8417.52,SPRBS,383.48,no
42329401000000,8023,7798.94,SPRBM,224.06,no
42329401000000,8773,8417.52,SPRBS,355.48,no
42329401000000,10855,10597.6,CNYN,257.4,no
42329401000000,10843,10597.6,CNYN,245.4,no
42329401000000,8703,8417.52,SPRBS,285.48,no
42329401000000,10697,10597.6,CNYN,99.4,no
42329401000000,8759,8417.52,SPRBS,341.48,no
42329401000000,8731,8417.52,SPRBS,313.48,no
42329401000000,8650,8417.52,SPRBS,232.48,no
42329401000000,10834,10597.6,CNYN,236.4,no
42383368980000,9250,8446.87,WFMPC,803.13,no
42383368980000,10234,9989.42,CNYN,244.58,no
42383368980000,7706,7641.81,WFMP,64.19,no
42383368980000,10605,10321.2,STRN,283.8,yes
42383368980000,8644,8446.87,WFMPC,197.13,no
42383368980000,10425,10321.2,STRN,103.8,yes
42383368980000,8028,7641.81,WFMP,386.19,no
42383368980000,10298,9989.42,CNYN,308.58,no
42383368980000,10410,10321.2,STRN,88.8,yes
42383368980000,9755,9599.98,WFMPD,155.02,no
42383368980000,10320,9989.42,CNYN,330.58,no
42383368980000,8640,8446.87,WFMPC,193.13,no
42383368980000,10518,10321.2,STRN,196.8,yes
42383368980000,9830,9599.98,WFMPD,230.02,no
42383368980000,7807,7641.81,WFMP,165.19,no
42383368980000,8548,8446.87,WFMPC,101.13,no
42383368980000,7924,7641.81,WFMP,282.19,no
42383368980000,9251,8446.87,WFMPC,804.13,no
42383368980000,8001,7641.81,WFMP,359.19,no
42383368980000,10418,10321.2,STRN,96.8,yes
42383368980000,10856,10321.2,STRN,534.8,yes
42383368980000,10476,10321.2,STRN,154.8,yes
42383368980000,10854,10321.2,STRN,532.8,yes
42383368980000,10181,9989.42,CNYN,191.58,no
42383368980000,9622,9599.98,WFMPD,22.02,no
42383368980000,7756,7641.81,WFMP,114.19,no
42383368980000,9832,9599.98,WFMPD,232.02,no
42383368980000,8553,8446.87,WFMPC,106.13,no
42383368980000,10302,9989.42,CNYN,312.58,no
42383368980000,7923,7641.81,WFMP,281.19,no
42383368980000,10204,9989.42,CNYN,214.58,no
42383369140000,7157,7022.87,WFMPB,134.13,no
42383369140000,6467,6141.04,SPRBS,325.96,no
42383369140000,7008,6729.64,WFMP,278.36,no
42383369140000,9013,8777.09,CNYN,235.91,no
42383369140000,7884,7493.28,WFMPC,390.72,no
42383369140000,8076,7493.28,WFMPC,582.72,no
42383369140000,6762,6729.64,WFMP,32.36,no
42383369140000,7904,7493.28,WFMPC,410.72,no
42383369140000,8429,8241.04,WFMPD,187.96,no
42383369140000,7040,7022.87,WFMPB,17.13,no
42383369140000,5837,5724.34,SPRBL,112.66,no
42383369140000,5770,5724.34,SPRBL,45.66,no
42383369140000,6803,6729.64,WFMP,73.36,no
42383369140000,6282,6141.04,SPRBS,140.96,no
42383369140000,6940,6729.64,WFMP,210.36,no
42383369140000,8765,8241.04,WFMPD,523.96,no
42383369140000,8355,8241.04,WFMPD,113.96,no
42383369140000,9035,8777.09,CNYN,257.91,no
42383369140000,5245,5182.65,SPRB,62.35,no
42383369140000,7713,7493.28,WFMPC,219.72,no
42383369140000,6398,6141.04,SPRBS,256.96,no
42383369140000,6775,6729.64,WFMP,45.36,no
42383369140000,7439,7022.87,WFMPB,416.13,no
42383369140000,5203,5182.65,SPRB,20.35,no
42383369140000,7100,7022.87,WFMPB,77.13,no
42383369140000,5813,5724.34,SPRBL,88.66,no
42383369140000,5790,5724.34,SPRBL,65.66,no
42383369140000,6966,6729.64,WFMP,236.36,no
42383369140000,8215,7493.28,WFMPC,721.72,no
42383369140000,5671,5426.41,SPRBM,244.59,no
42383369140000,8487,8241.04,WFMPD,245.96,no
42383369140000,6837,6729.64,WFMP,107.36,no
42383369140000,7296,7022.87,WFMPB,273.13,no
42383369140000,6555,6141.04,SPRBS,413.96,no
42383369140000,6793,6729.64,WFMP,63.36,no
42383369140000,6858,6729.64,WFMP,128.36,no
42383369140000,7372,7022.87,WFMPB,349.13,no
42383369140000,6654,6619.21,DEAN,34.79,no
42383369140000,5520,5426.41,SPRBM,93.59,no
42383369140000,6692,6619.21,DEAN,72.79,no
42383369140000,5735,5724.34,SPRBL,10.66,no
42383369140000,6204,6141.04,SPRBS,62.96,no
42383369140000,8024,7493.28,WFMPC,530.72,no
42383369140000,8322,8241.04,WFMPD,80.96,no
42383369140000,7023,7022.87,WFMPB,0.13,no
42383369140000,8856,8777.09,CNYN,78.91,no
42383369140000,7943,7493.28,WFMPC,449.72,no
42383369140000,6521,6141.04,SPRBS,379.96,no
42383369140000,5213,5182.65,SPRB,30.35,no
42383369140000,5980.5,5724.34,SPRBL,256.16,no
42383373540000,6741.25,6494.88,WFMP,246.37,no
42383373540000,6559.75,6494.88,WFMP,64.87,no
42383373540000,6565.25,6494.88,WFMP,70.37,no
42383373540000,6542.25,6494.88,WFMP,47.37,no
42383373540000,6770.75,6494.88,WFMP,275.87,no
42383373540000,6752.75,6494.88,WFMP,257.87,no
42383373540000,6730.25,6494.88,WFMP,235.37,no
42383373540000,6576.25,6494.88,WFMP,81.37,no
42383373540000,6759.25,6494.88,WFMP,264.37,no
42383373540000,6764.75,6494.88,WFMP,269.87,no
42383373540000,6553.75,6494.88,WFMP,58.87,no
42383373540000,6570.25,6494.88,WFMP,75.37,no
42383373540000,6786.5,6774.1,WFMPB,12.4,no
42383373540000,6531,6494.88,WFMP,36.12,no
42383373540000,6735.75,6494.88,WFMP,240.87,no
42383373540000,6591.25,6494.88,WFMP,96.37,no
42383373540000,6775.75,6774.1,WFMPB,1.65,no
42383373540000,6747.25,6494.88,WFMP,252.37,no
42383373540000,6580.25,6494.88,WFMP,85.37,no
42383373540000,6536.75,6494.88,WFMP,41.87,no
42383373540000,6587.75,6494.88,WFMP,92.87,no
42383373540000,6548.25,6494.88,WFMP,53.37,no
42383373540000,6781,6774.1,WFMPB,6.9,no
42383375790000,6886.5,6844.52,WFMP,41.98,no
42383375790000,7263,7203.36,WFMPB,59.64,yes
42383375790000,7078,6844.52,WFMP,233.48,no
42383375790000,6472,6344.28,SPRBS,127.72,no
42383375790000,7365.5,7203.36,WFMPB,162.14,yes
42383375790000,7425,7203.36,WFMPB,221.64,yes
42383375790000,6863,6844.52,WFMP,18.48,no
42383375790000,7214.5,7203.36,WFMPB,11.14,yes
42383375790000,6410,6344.28,SPRBS,65.72,no
42383375790000,7754,7203.36,WFMPB,550.64,yes
42383375790000,6625,6344.28,SPRBS,280.72,no
42383375790000,6775,6758.15,DEAN,16.85,no
42383375790000,6757,6344.28,SPRBS,412.72,no
42383375790000,7766,7203.36,WFMPB,562.64,yes
42383375790000,6952.5,6844.52,WFMP,107.98,no
42383375790000,7001.5,6844.52,WFMP,156.98,no
42383375790000,7694,7203.36,WFMPB,490.64,yes
42383375790000,6642,6344.28,SPRBS,297.72,no
42383375790000,7026.5,6844.52,WFMP,181.98,no
42383375790000,6942,6844.52,WFMP,97.48,no
42383375790000,6589,6344.28,SPRBS,244.72,no
42383375790000,7254,7203.36,WFMPB,50.64,yes
42383375790000,7046.5,6844.52,WFMP,201.98,no
42383375790000,6636,6344.28,SPRBS,291.72,no
42383375790000,7205.5,7203.36,WFMPB,2.14,yes
42383375790000,6540,6344.28,SPRBS,195.72,no
42383375790000,7300,7203.36,WFMPB,96.64,yes
42383375790000,7732,7203.36,WFMPB,528.64,yes
42383375790000,7320.5,7203.36,WFMPB,117.14,yes
42383375790000,7348,7203.36,WFMPB,144.64,yes
42383375790000,5743,5708.64,SPRBM,34.36,no
42383375790000,6813,6758.15,DEAN,54.85,no
42383375790000,7158,6844.52,WFMP,313.48,no
42383375790000,6072,5972.06,SPRBL,99.94,no
42383375790000,7415,7203.36,WFMPB,211.64,yes
42383375790000,6970.5,6844.52,WFMP,125.98,no
42383375790000,7239,7203.36,WFMPB,35.64,yes
42383375790000,6524,6344.28,SPRBS,179.72,no
42383375790000,5727,5708.64,SPRBM,18.36,no
42383375790000,7388.5,7203.36,WFMPB,185.14,yes
42383375790000,6899,6844.52,WFMP,54.48,no
42383375790000,6993.5,6844.52,WFMP,148.98,no
42383375790000,6727,6344.28,SPRBS,382.72,no
42383375790000,7056.5,6844.52,WFMP,211.98,no
42383375790000,6864.5,6844.52,WFMP,19.98,no
42383375790000,7017,6844.52,WFMP,172.48,no
42383375790000,7102,6844.52,WFMP,257.48,no
42383375790000,6677,6344.28,SPRBS,332.72,no
42383375790000,6046,5972.06,SPRBL,73.94,no
42383375790000,6498,6344.28,SPRBS,153.72,no
42383375790000,5684,5479.36,SPRB,204.64,no
42383375790000,7037,6844.52,WFMP,192.48,no
42383375790000,7147,6844.52,WFMP,302.48,no
42383375790000,6932,6844.52,WFMP,87.48,no
42383375790000,6657,6344.28,SPRBS,312.72,no
42383375790000,6557,6344.28,SPRBS,212.72,no
42383375790000,6448,6344.28,SPRBS,103.72,no
42383375790000,5657,5479.36,SPRB,177.64,no
42383375790000,6873.5,6844.52,WFMP,28.98,no
42383375790000,7176,6844.52,WFMP,331.48,no
42383375790000,7315.5,7203.36,WFMPB,112.14,yes
42383375790000,7133,6844.52,WFMP,288.48,no
42383375790000,6922,6844.52,WFMP,77.48,no
42383375790000,6748,6344.28,SPRBS,403.72,no
42383375790000,5678,5479.36,SPRB,198.64,no
42383375790000,6966,6844.52,WFMP,121.48,no
42383375790000,7225,7203.36,WFMPB,21.64,yes
42383375790000,7123,6844.52,WFMP,278.48,no
42383375790000,7742,7203.36,WFMPB,538.64,yes
42383375790000,7338,7203.36,WFMPB,134.64,yes
42383375790000,7190,6844.52,WFMP,345.48,no
42383375790000,6063,5972.06,SPRBL,90.94,no
42383375790000,7434,7203.36,WFMPB,230.64,yes
42383375790000,7725,7203.36,WFMPB,521.64,yes
42383375790000,6572,6344.28,SPRBS,227.72,no
42383375790000,7375,7203.36,WFMPB,171.64,yes
42383375790000,7404.5,7203.36,WFMPB,201.14,yes
42383375790000,7112,6844.52,WFMP,267.48,no
42383375790000,6489,6344.28,SPRBS,144.72,no
42383375790000,7355.5,7203.36,WFMPB,152.14,yes
42383375790000,6381,6344.28,SPRBS,36.72,no
42383375790000,5699,5479.36,SPRB,219.64,no
42383375790000,6796,6758.15,DEAN,37.85,no
42383375790000,7270.5,7203.36,WFMPB,67.14,yes
42383375790000,7066,6844.52,WFMP,221.48,no
42383375790000,6909.5,6844.52,WFMP,64.98,no
42383375790000,7714,7203.36,WFMPB,510.64,yes
42383375790000,7281.5,7203.36,WFMPB,78.14,yes
42383375790000,7091.5,6844.52,WFMP,246.98,no
42383375790000,6518,6344.28,SPRBS,173.72,no
42383377600000,6110,5818.37,SPRBM,291.63,no
42383377600000,6837,6518.81,SPRBS,318.19,no
42383377600000,9292,8904.78,WFMPD,387.22,no
42383377600000,8684,7851.6,WFMPC,832.4,no
42383377600000,8584,7851.6,WFMPC,732.4,no
42383377600000,7493,7417.38,WFMPB,75.62,no
42383377600000,5909,5818.37,SPRBM,90.63,no
42383377600000,9126,8904.78,WFMPD,221.22,no
42383377600000,8248,7851.6,WFMPC,396.4,no
42383377600000,6324,6128.13,SPRBL,195.87,no
42383377600000,8760,7851.6,WFMPC,908.4,no
42383377600000,7524,7417.38,WFMPB,106.62,no
42383377600000,7174,7076.19,WFMP,97.81,no
42383377600000,8887,7851.6,WFMPC,1035.4,no
42383377600000,7708,7417.38,WFMPB,290.62,no
42383377600000,8980,8904.78,WFMPD,75.22,no
42383377600000,7129,7076.19,WFMP,52.81,no
42383377600000,7308,7076.19,WFMP,231.81,no
42383377600000,7440,7417.38,WFMPB,22.62,no
42383377600000,7080,7076.19,WFMP,3.81,no
42383377600000,8134,7851.6,WFMPC,282.4,no
42383377600000,5825,5818.37,SPRBM,6.63,no
42383377600000,8475,7851.6,WFMPC,623.4,no
42383377600000,9553,9400.08,CNYN,152.92,yes
42383377600000,7159,7076.19,WFMP,82.81,no
42383377600000,9465,9400.08,CNYN,64.92,yes
42383377600000,7097,7076.19,WFMP,20.81,no
42383377600000,7576,7417.38,WFMPB,158.62,no
42383377600000,7237,7076.19,WFMP,160.81,no
42383377600000,9415,9400.08,CNYN,14.92,yes
42383377600000,7792,7417.38,WFMPB,374.62,no
42383377600000,9514,9400.08,CNYN,113.92,yes
42383377600000,8372,7851.6,WFMPC,520.4,no
42383377600000,8646,7851.6,WFMPC,794.4,no
42383377600000,6779,6518.81,SPRBS,260.19,no
42383377600000,7353,7076.19,WFMP,276.81,no
42383382800000,9190.5,9115.39,CNYN,75.11,no
42383382800000,9253,9115.39,CNYN,137.61,no
42383382800000,9101,8669.73,WFMPD,431.27,no
42383382800000,6457.5,6281.4,SPRBS,176.1,no
42383382800000,7092,6828.87,WFMP,263.13,no
42383382800000,6595.5,6281.4,SPRBS,314.1,no
42383382800000,7049.5,6828.87,WFMP,220.63,no
42383382800000,7647,7610.33,WFMPC,36.67,no
42383382800000,6477.5,6281.4,SPRBS,196.1,no
42383382800000,9200,9115.39,CNYN,84.61,no
42383382800000,9061.5,8669.73,WFMPD,391.77,no
42383382800000,7157.5,6828.87,WFMP,328.63,no
42383382800000,6569.5,6281.4,SPRBS,288.1,no
42383382800000,7254,7195.34,WFMPB,58.66,no
42383382800000,9162.5,9115.39,CNYN,47.11,no
42383382800000,7584.5,7195.34,WFMPB,389.16,no
42383382800000,7627,7610.33,WFMPC,16.67,no
42383382800000,7604.5,7195.34,WFMPB,409.16,no
42383382800000,6524.5,6281.4,SPRBS,243.1,no
42383382800000,9243.5,9115.39,CNYN,128.11,no
42383382800000,6534.5,6281.4,SPRBS,253.1,no
42383382800000,6497.5,6281.4,SPRBS,216.1,no
42383382800000,7667.5,7610.33,WFMPC,57.17,no
42383382800000,7657,7610.33,WFMPC,46.67,no
42383382800000,6437.5,6281.4,SPRBS,156.1,no
42383382800000,6579.5,6281.4,SPRBS,298.1,no
42383382800000,7079.5,6828.87,WFMP,250.63,no
42383382800000,9152.5,9115.39,CNYN,37.11,no
42383382800000,7191.5,6828.87,WFMP,362.63,no
42383382800000,9121.5,9115.39,CNYN,6.11,no
42383382800000,7262.5,7195.34,WFMPB,67.16,no
42383382800000,9210.5,9115.39,CNYN,95.11,no
42383382800000,7181,6828.87,WFMP,352.13,no
42383382800000,7677.5,7610.33,WFMPC,67.17,no
42383382800000,7114.5,6828.87,WFMP,285.63,no
42383382800000,6554.5,6281.4,SPRBS,273.1,no
42383382800000,7171.5,6828.87,WFMP,342.63,no
42383382800000,7105.5,6828.87,WFMP,276.63,no
42383382800000,7147.5,6828.87,WFMP,318.63,no
42383382800000,9051.5,8669.73,WFMPD,381.77,no
42383382800000,7126,6828.87,WFMP,297.13,no
42383382800000,7039.5,6828.87,WFMP,210.63,no
42383382800000,9232,9115.39,CNYN,116.61,no
42383382800000,7617.5,7610.33,WFMPC,7.17,no
42383382800000,7574.5,7195.34,WFMPB,379.16,no
42383382800000,7594.5,7195.34,WFMPB,399.16,no
42383382800000,7287.5,7195.34,WFMPB,92.16,no
42383382800000,7637.5,7610.33,WFMPC,27.17,no
42383382800000,6487.5,6281.4,SPRBS,206.1,no
42383382800000,7234,7195.34,WFMPB,38.66,no
42383382800000,6507.5,6281.4,SPRBS,226.1,no
42383382800000,9270,9115.39,CNYN,154.61,no
42383382800000,7224.5,7195.34,WFMPB,29.16,no
42383382800000,6517.5,6281.4,SPRBS,236.1,no
42383382800000,9263,9115.39,CNYN,147.61,no
42383382800000,7244.5,7195.34,WFMPB,49.16,no
42383382800000,7564,7195.34,WFMPB,368.66,no
42383382800000,7031.5,6828.87,WFMP,202.63,no
42383382800000,9132,9115.39,CNYN,16.61,no
42383382800000,7069.5,6828.87,WFMP,240.63,no
42383382800000,7201.5,7195.34,WFMPB,6.16,no
42383382800000,9217,9115.39,CNYN,101.61,no
42383382800000,9111.5,8669.73,WFMPD,441.77,no
42383382800000,7687.5,7610.33,WFMPC,77.17,no
42383382800000,6427.5,6281.4,SPRBS,146.1,no
42383382800000,9081,8669.73,WFMPD,411.27,no
42383382800000,7554.5,7195.34,WFMPB,359.16,no
42383382800000,6544.5,6281.4,SPRBS,263.1,no
42383382800000,6447.5,6281.4,SPRBS,166.1,no
42383382800000,7272,7195.34,WFMPB,76.66,no
42383382800000,7704,7610.33,WFMPC,93.67,no
42383382800000,9041.5,8669.73,WFMPD,371.77,no
42383382800000,9091,8669.73,WFMPD,421.27,no
42383382800000,9170.5,9115.39,CNYN,55.11,no
42383382800000,9031.5,8669.73,WFMPD,361.77,no
42383382800000,7135,6828.87,WFMP,306.13,no
42383382800000,9142.5,9115.39,CNYN,27.11,no
42383382800000,9180,9115.39,CNYN,64.61,no
42383382800000,7297,7195.34,WFMPB,101.66,no
42383382800000,9071.5,8669.73,WFMPD,401.77,no
42383383520000,8602,8360.93,WFMPB,241.07,no
42383383520000,8095,8010.09,WFMP,84.91,no
42383383520000,7791,7343.06,SPRBS,447.94,no
42383383520000,10199,9994.39,CNYN,204.61,no
42383383520000,10735,10229.6,STRN,505.4,yes
42383383520000,8197.5,8010.09,WFMP,187.41,no
42383383520000,10018,9994.39,CNYN,23.61,no
42383383520000,7732.5,7343.06,SPRBS,389.44,no
42383383520000,8185,8010.09,WFMP,174.91,no
42383383520000,10081,9994.39,CNYN,86.61,no
42383383520000,10765,10229.6,STRN,535.4,yes
42383383520000,8373.5,8360.93,WFMPB,12.57,no
42383383520000,8874.5,8692.02,WFMPC,182.48,no
42383383520000,8577,8360.93,WFMPB,216.07,no
42383383520000,10945,10229.6,STRN,715.4,yes
42383383520000,8440,8360.93,WFMPB,79.07,no
42383383520000,10715,10229.6,STRN,485.4,yes
42383383520000,11045,10229.6,STRN,815.4,yes
42383383520000,8517,8360.93,WFMPB,156.07,no
42383383520000,8764,8692.02,WFMPC,71.98,no
42383383520000,9071,8692.02,WFMPC,378.98,no
42383383520000,10030,9994.39,CNYN,35.61,no
42383383520000,7672,7343.06,SPRBS,328.94,no
42383383520000,8723,8692.02,WFMPC,30.98,no
42383383520000,7718.5,7343.06,SPRBS,375.44,no
42383383520000,11035,10229.6,STRN,805.4,yes
42383383520000,11025,10229.6,STRN,795.4,yes
42383383520000,8465,8360.93,WFMPB,104.07,no
42383383520000,8979,8692.02,WFMPC,286.98,no
42383383520000,8326.5,8010.09,WFMP,316.41,no
42383383520000,10122,9994.39,CNYN,127.61,no
42383383520000,10815,10229.6,STRN,585.4,yes
42383383520000,9990,9818.27,WFMPD,171.73,no
42383383520000,10925,10229.6,STRN,695.4,yes
42383383520000,10975,10229.6,STRN,745.4,yes
42383383520000,10685,10229.6,STRN,455.4,yes
42383383520000,8997,8692.02,WFMPC,304.98,no
42383383520000,9973.5,9818.27,WFMPD,155.23,no
42383383520000,10111.5,9994.39,CNYN,117.11,no
42383383520000,10995,10229.6,STRN,765.4,yes
42383383520000,8249,8010.09,WFMP,238.91,no
42383383520000,7776,7343.06,SPRBS,432.94,no
42383383520000,10885,10229.6,STRN,655.4,yes
42383383520000,8904.5,8692.02,WFMPC,212.48,no
42383383520000,10094.5,9994.39,CNYN,100.11,no
42383383520000,8266,8010.09,WFMP,255.91,no
42383383520000,8214,8010.09,WFMP,203.91,no
42383383520000,10845,10229.6,STRN,615.4,yes
42383383520000,7661,7343.06,SPRBS,317.94,no
42383383520000,8054,8010.09,WFMP,43.91,no
42383383980000,7409,7302.27,WFMPB,106.73,no
42383383980000,9286,9154.17,CNYN,131.83,no
42383383980000,9342,9154.17,CNYN,187.83,no
42383383980000,7993,7699.23,WFMPC,293.77,no
42383383980000,9337,9154.17,CNYN,182.83,no
42383383980000,9274,9154.17,CNYN,119.83,no
42383383980000,9242,9154.17,CNYN,87.83,no
42383383980000,9142,8824.34,WFMPD,317.66,no
42383383980000,7509,7302.27,WFMPB,206.73,no
42383383980000,9222,9154.17,CNYN,67.83,no
42383383980000,8035,7699.23,WFMPC,335.77,no
42383383980000,9282,9154.17,CNYN,127.83,no
42383383980000,7562,7302.27,WFMPB,259.73,no
42383383980000,7594,7302.27,WFMPB,291.73,no
42383383980000,7418,7302.27,WFMPB,115.73,no
42383383980000,9162,9154.17,CNYN,7.83,no
42383383980000,9306,9154.17,CNYN,151.83,no
42383383980000,7392,7302.27,WFMPB,89.73,no
42383383980000,9302,9154.17,CNYN,147.83,no
42383383980000,9250,9154.17,CNYN,95.83,no
42383383980000,9290,9154.17,CNYN,135.83,no
42383383980000,7836,7699.23,WFMPC,136.77,no
42383383980000,9294,9154.17,CNYN,139.83,no
42383383980000,7736,7699.23,WFMPC,36.77,no
42383383980000,9155,9154.17,CNYN,0.83,no
42383383980000,9151,8824.34,WFMPD,326.66,no
42383383980000,9254,9154.17,CNYN,99.83,no
42383383980000,9278,9154.17,CNYN,123.83,no
42383383980000,9218,9154.17,CNYN,63.83,no
42383383980000,7004,6984.75,WFMP,19.25,no
42383383980000,9362,9154.17,CNYN,207.83,no
42383383980000,7343,7302.27,WFMPB,40.73,no
42383383980000,9298,9154.17,CNYN,143.83,no
42383383980000,7389,7302.27,WFMPB,86.73,no
42383383980000,9193,9154.17,CNYN,38.83,no
42383383980000,7464,7302.27,WFMPB,161.73,no
42383383980000,7065,6984.75,WFMP,80.25,no
42383383980000,9333,9154.17,CNYN,178.83,no
42383383980000,7780,7699.23,WFMPC,80.77,no
42383383980000,7874,7699.23,WFMPC,174.77,no
42383383980000,8101,7699.23,WFMPC,401.77,no
42383389530000,9452,8415.41,WFMPC,1036.59,yes
42383389530000,8540,8415.41,WFMPC,124.59,yes
42383389530000,10320,8415.41,WFMPC,1904.59,yes
42383389530000,8590,8415.41,WFMPC,174.59,yes
42383389530000,9050,8415.41,WFMPC,634.59,yes
42383389530000,8722,8415.41,WFMPC,306.59,yes
42383389530000,9625,8415.41,WFMPC,1209.59,yes
42383389530000,9015,8415.41,WFMPC,599.59,yes
42383389530000,9610,8415.41,WFMPC,1194.59,yes
42383389530000,9065,8415.41,WFMPC,649.59,yes
42383389530000,8635,8415.41,WFMPC,219.59,yes
42383389530000,9570,8415.41,WFMPC,1154.59,yes
42383389530000,8935,8415.41,WFMPC,519.59,yes
42383389530000,9310,8415.41,WFMPC,894.59,yes
42383389530000,8660,8415.41,WFMPC,244.59,yes
42383389530000,8520,8415.41,WFMPC,104.59,yes
42383389530000,10465,8415.41,WFMPC,2049.59,yes
42383389530000,8846,8415.41,WFMPC,430.59,yes
42383389530000,9600,8415.41,WFMPC,1184.59,yes
42383389530000,9125,8415.41,WFMPC,709.59,yes
42383389530000,8602,8415.41,WFMPC,186.59,yes
42383389530000,9150,8415.41,WFMPC,734.59,yes
42383389530000,8770,8415.41,WFMPC,354.59,yes
42383389530000,8985,8415.41,WFMPC,569.59,yes
42383389530000,10240,8415.41,WFMPC,1824.59,yes
42383389530000,8965,8415.41,WFMPC,549.59,yes
42383389530000,9650,8415.41,WFMPC,1234.59,yes
42383389530000,8805,8415.41,WFMPC,389.59,yes
42383389530000,8675,8415.41,WFMPC,259.59,yes
42383389530000,10410,8415.41,WFMPC,1994.59,yes
42383389530000,8922,8415.41,WFMPC,506.59,yes
42383389680000,8315.5,8280.68,WFMPB,34.82,no
42383389680000,8295.5,8280.68,WFMPB,14.82,no
42383389680000,9910.5,9889.48,CNYN,21.02,yes
42383389680000,8246.5,7927.5,WFMP,319,no
42383389680000,9922.5,9889.48,CNYN,33.02,yes
42383389680000,8218.5,7927.5,WFMP,291,no
42383389680000,7240.5,7236.08,JMLL,4.42,no
42383389680000,7626.5,7273.94,SPRBS,352.56,no
42383389680000,9241.5,8655.34,WFMPC,586.16,no
42383389680000,7645.5,7273.94,SPRBS,371.56,no
42383389680000,9210.5,8655.34,WFMPC,555.16,no
42383389680000,8148.5,7927.5,WFMP,221,no
42383389680000,7636.5,7273.94,SPRBS,362.56,no
42383389680000,9180.5,8655.34,WFMPC,525.16,no
42383389680000,9140.5,8655.34,WFMPC,485.16,no
42383389680000,7676.5,7273.94,SPRBS,402.56,no
42383389680000,7596.5,7273.94,SPRBS,322.56,no
42383389680000,8266.5,7927.5,WFMP,339,no
42383389680000,7686.5,7273.94,SPRBS,412.56,no
42383389680000,8166.5,7927.5,WFMP,239,no
42383389680000,9230.5,8655.34,WFMPC,575.16,no
42383389680000,7666.5,7273.94,SPRBS,392.56,no
42383389680000,8176.5,7927.5,WFMP,249,no
42383389680000,8324.5,8280.68,WFMPB,43.82,no
42383389680000,9290.5,8655.34,WFMPC,635.16,no
42383389680000,7586.5,7273.94,SPRBS,312.56,no
42383389680000,8285.5,8280.68,WFMPB,4.82,no
42383389680000,7568.5,7273.94,SPRBS,294.56,no
42383389680000,8236.5,7927.5,WFMP,309,no
42383389680000,9302.5,8655.34,WFMPC,647.16,no
42383389680000,7558.5,7273.94,SPRBS,284.56,no
42383389680000,7606.5,7273.94,SPRBS,332.56,no
42383389680000,8275.5,7927.5,WFMP,348,no
42383389680000,9250.5,8655.34,WFMPC,595.16,no
42383389680000,9130.5,8655.34,WFMPC,475.16,no
42383389680000,9858.5,9577.14,WFMPD,281.36,no
42383389680000,7266.5,7236.08,JMLL,30.42,no
42383389680000,9170.5,8655.34,WFMPC,515.16,no
42383389680000,8305.5,8280.68,WFMPB,24.82,no
42383389680000,9878.5,9577.14,WFMPD,301.36,no
42383389680000,8195.5,7927.5,WFMP,268,no
42383389680000,8185.5,7927.5,WFMP,258,no
42383389680000,9898.5,9889.48,CNYN,9.02,yes
42383389680000,7616.5,7273.94,SPRBS,342.56,no
42383389680000,9938.5,9889.48,CNYN,49.02,yes
42383389680000,7278.5,7273.94,SPRBS,4.56,no
42383389680000,9278.5,8655.34,WFMPC,623.16,no
42383389680000,8208.5,7927.5,WFMP,281,no
42383389680000,9869,9577.14,WFMPD,291.86,no
42383389680000,9220.5,8655.34,WFMPC,565.16,no
42383389680000,9848.5,9577.14,WFMPD,271.36,no
42383389680000,9838.5,9577.14,WFMPD,261.36,no
42383389680000,9828.5,9577.14,WFMPD,251.36,no
42383389680000,7548.5,7273.94,SPRBS,274.56,no
42383389680000,7538.5,7273.94,SPRBS,264.56,no
42383389680000,9270.5,8655.34,WFMPC,615.16,no
42383389680000,9200.5,8655.34,WFMPC,545.16,no
42383389680000,7656.5,7273.94,SPRBS,382.56,no
42383389680000,7700.5,7273.94,SPRBS,426.56,no
42383389680000,9190.5,8655.34,WFMPC,535.16,no
42383389680000,9150.5,8655.34,WFMPC,495.16,no
42383389680000,9885.5,9577.14,WFMPD,308.36,no
42383389680000,8258.5,7927.5,WFMP,331,no
42413328660000,5049.5,5021.76,WFMP,27.74,yes
42413328660000,5226,5021.76,WFMP,204.24,yes
42413328660000,5234.5,5021.76,WFMP,212.74,yes
42413328660000,5022,5021.76,WFMP,0.24,yes
42413328660000,5156,5021.76,WFMP,134.24,yes
42413328660000,5127,5021.76,WFMP,105.24,yes
42413328660000,5106.5,5021.76,WFMP,84.74,yes
42413328660000,5250,5021.76,WFMP,228.24,yes
42413328660000,5066.5,5021.76,WFMP,44.74,yes
42413328660000,5092,5021.76,WFMP,70.24,yes
42413328660000,5167,5021.76,WFMP,145.24,yes
42413328660000,5240,5021.76,WFMP,218.24,yes
42413328660000,5176,5021.76,WFMP,154.24,yes
42413328660000,5100.5,5021.76,WFMP,78.74,yes
42413328660000,5216,5021.76,WFMP,194.24,yes
42413328660000,5186,5021.76,WFMP,164.24,yes
